compra,venta
577.98,584.69
577.49,583.26
576.19,582.36
573.76,579.99
573.76,579.99
573.76,579.99
570.97,578.48
569.76,576.44
569.74,576.71
568.17,573.72
565.43,571.8
565.43,571.8
565.43,571.8
562.54,571.23
561.57,567.77
560.45,566.37
559.83,566.56
558.9,565.89
558.9,565.89
558.9,565.89
560.22,567.65
563.53,572.01
563.99,571.81
566.91,573.19
565.08,572.22
565.08,572.22
565.08,572.22
565.59,572.08
567.59,573.52
567.6,574.59
566.61,572.52
563.73,570.76
563.73,570.76
563.73,570.76
562.33,570.05
562.52,569.16
563.65,569.29
562.52,569.89
563.21,569.57
563.21,569.57
563.21,569.57
564.72,571.81
568.49,574.93
568.49,574.93
569.34,575.66
569.93,575.56
569.93,575.56
569.93,575.56
570.09,576.49
570.09,576.49
570.09,576.49
569.5,576.3
569.37,576.24
569.37,576.24
569.37,576.24
567.47,576.37
569.58,576.72
569.47,576.74
569.84,576.49
568.61,575.93
568.61,575.93
568.61,575.93
566.59,573.34
565.82,572.01
564.67,570.74
563.37,569.43
561.47,568.43
561.47,568.43
561.47,568.43
561.54,568.42
563.46,570.32
565.35,572.03
567.19,573.61
566.44,573.51
566.44,573.51
566.44,573.51
565.53,573.13
566.55,572.64
567.26,573.08
567.06,573.36
566.38,573.61
566.38,573.61
566.38,573.61
567.47,576.12
571.5,578.69
572.7,578.64
572.69,579.34
570.4,577.83
570.4,577.83
570.4,577.83
568.5,576.3
568.17,574.43
566.8,572.52
565.61,571.22
563.98,570.33
563.98,570.33
563.98,570.33
564.12,571.63
566.03,573.02
567.06,574.93
569.08,575.34
569.46,575.93
569.46,575.93
569.46,575.93
568.77,575.03
568.63,574.68
567.15,572.68
565.84,571.54
565.87,572.33
565.87,572.33
565.87,572.33
566.37,574.39
569.08,576.37
569.61,578.08
569.7,576.57
566.21,573.35
566.21,573.35
566.21,573.35
565.13,572.37
564.57,570.25
561.7,567.42
562.21,568.0
560.66,567.68
560.66,567.68
560.66,567.68
560.75,568.32
563.22,568.7
563.38,569.74
564.8,570.64
565.64,573.56
565.64,573.56
565.64,573.56
569.54,576.98
572.33,579.7
575.42,582.05
577.33,583.83
577.9,585.5
577.9,585.5
577.9,585.5
579.5,587.37
577.1,583.71
573.19,580.08
570.94,577.96
567.3,575.49
567.3,575.49
567.3,575.49
568.25,574.45
568.55,575.12
568.55,575.12
568.55,575.12
568.55,575.12
568.55,575.12
568.55,575.12
566.35,573.07
564.13,569.29
561.28,567.52
559.65,565.54
558.99,565.11
558.99,565.11
558.99,565.11
562.97,569.18
564.29,571.9
564.68,571.09
564.38,569.03
562.93,570.07
562.93,570.07
562.93,570.07
563.35,569.75
564.88,571.09
564.42,571.46
565.24,571.92
565.24,571.92
565.24,571.92
565.24,571.92
564.81,572.42
565.57,572.7
565.04,571.91
565.82,571.97
565.3,572.03
565.3,572.03
565.3,572.03
565.48,572.35
566.32,571.6
566.43,571.82
566.13,571.76
565.48,572.39
565.48,572.39
565.48,572.39
566.57,573.39
567.07,574.5
567.67,574.72
566.87,574.0
566.57,573.68
566.57,573.68
566.57,573.68
568.19,574.07
567.62,575.0
570.64,575.2
569.46,576.11
570.22,576.93
570.22,576.93
570.22,576.93
571.29,579.35
573.19,581.02
574.66,582.02
573.68,582.45
574.99,582.87
574.99,582.87
574.99,582.87
575.7,583.72
577.25,584.02
576.9,583.14
574.5,580.61
571.42,578.83
571.42,578.83
571.42,578.83
571.04,577.88
571.33,577.79
573.23,579.18
574.26,579.62
570.26,579.72
570.26,579.72
570.26,579.72
574.06,580.13
573.31,580.86
576.33,582.26
576.83,582.92
577.49,583.67
577.49,583.67
577.49,583.67
577.51,583.49
579.01,584.96
579.27,586.23
577.06,586.21
577.65,585.34
577.65,585.34
577.65,585.34
577.51,585.79
578.08,585.19
579.2,584.96
578.26,585.19
579.0,584.65
579.0,584.65
579.0,584.65
577.84,584.55
577.5,583.46
578.74,582.86
578.91,584.16
578.7,584.52
578.7,584.52
578.7,584.52
576.47,584.94
576.73,585.21
579.78,585.62
579.6,586.01
579.69,586.27
579.69,586.27
579.69,586.27
579.69,586.27
580.49,586.9
580.51,586.91
582.15,588.33
582.41,590.74
582.41,590.74
582.41,590.74
584.23,592.22
586.65,594.44
588.12,595.21
588.7,596.17
588.22,595.91
588.22,595.91
588.22,595.91
590.69,598.21
592.54,599.13
594.48,600.11
592.81,598.23
591.44,598.28
591.44,598.28
591.44,598.28
591.44,598.28
591.38,597.97
591.69,597.82
588.34,596.42
588.38,595.58
588.38,595.58
588.38,595.58
588.04,596.93
591.52,597.21
591.61,598.31
591.43,597.66
590.21,598.0
590.21,598.0
590.21,598.0
592.02,598.03
593.12,599.44
593.21,600.18
594.1,600.8
595.36,600.52
595.36,600.52
595.36,600.52
594.61,601.42
592.96,601.59
595.7,600.5
592.43,599.08
590.92,597.43
590.92,597.43
590.92,597.43
590.92,597.43
591.9,598.32
593.8,599.47
594.8,599.86
594.93,601.51
594.93,601.51
594.93,601.51
595.02,602.45
596.9,603.17
596.58,604.16
598.25,604.1
598.65,604.47
598.65,604.47
598.65,604.47
599.38,606.1
600.45,606.68
601.71,607.93
599.16,605.8
597.16,604.9
597.16,604.9
597.16,604.9
597.97,603.93
599.1,605.69
598.82,605.55
599.55,605.34
597.61,605.19
597.61,605.19
597.61,605.19
598.44,605.38
599.36,605.69
600.71,606.24
599.66,605.75
599.53,605.24
599.53,605.24
599.53,605.24
599.14,605.6
598.03,606.11
599.2,606.95
600.03,606.91
602.67,608.12
602.67,608.12
602.67,608.12
603.01,609.42
603.06,610.86
605.45,611.93
604.91,611.79
604.74,612.92
604.74,612.92
604.74,612.92
605.74,614.07
607.11,614.55
606.63,614.28
608.5,615.24
608.06,615.48
608.06,615.48
608.06,615.48
609.19,616.41
608.9,616.58
610.85,616.32
609.39,614.28
606.51,613.41
606.51,613.41
606.51,613.41
605.21,612.02
604.11,610.62
603.72,609.46
601.1,605.99
597.0,603.63
597.0,603.63
597.0,603.63
596.95,602.44
595.48,603.54
597.87,605.66
602.49,608.4
600.18,608.79
600.18,608.79
600.18,608.79
600.18,608.79
600.64,607.76
597.99,605.34
597.41,603.25
598.08,602.63
598.08,602.63
598.08,602.63
598.79,604.67
599.47,606.12
602.72,608.06
603.18,609.1
602.82,609.91
602.82,609.91
602.82,609.91
603.56,609.91
601.52,608.84
601.37,608.5
602.4,608.45
602.48,609.79
602.48,609.79
602.48,609.79
604.69,611.54
605.46,612.86
605.25,612.62
607.32,613.13
607.32,613.13
607.32,613.13
607.32,613.13
606.28,614.17
609.43,616.86
610.53,617.3
610.53,617.3
610.53,617.3
610.53,617.3
610.53,617.3
609.0,616.51
609.24,616.06
611.6,617.25
611.63,617.78
609.74,617.8
609.74,617.8
609.74,617.8
608.21,617.2
608.6,615.88
606.86,612.75
605.03,611.12
604.92,611.74
604.92,611.74
604.92,611.74
606.58,612.02
606.13,612.89
606.5,613.69
608.07,614.06
606.29,614.59
606.29,614.59
606.29,614.59
609.98,614.92
610.29,615.55
609.55,615.98
609.68,616.01
608.93,616.16
608.93,616.16
608.93,616.16
609.17,616.09
609.74,616.68
609.59,615.43
608.72,614.48
606.48,613.94
606.48,613.94
606.48,613.94
608.07,614.73
608.77,614.55
607.81,614.13
607.33,612.89
605.67,612.63
605.67,612.63
605.67,612.63
605.12,613.03
608.82,613.8
607.99,615.34
608.17,614.6
606.37,614.11
606.37,614.11
606.37,614.11
606.57,614.1
607.13,613.56
606.91,614.26
609.26,615.08
610.09,615.84
610.09,615.84
610.09,615.84
609.54,616.48
610.08,615.81
607.96,615.43
607.96,615.08
607.19,614.22
607.19,614.22
607.19,614.22
607.37,613.27
605.24,613.18
606.63,612.27
606.71,612.54
606.62,612.82
606.62,612.82
606.62,612.82
606.0,612.66
607.8,612.89
607.43,613.58
607.84,612.89
606.13,613.28
606.13,613.28
606.13,613.28
605.14,613.78
608.24,614.15
609.81,615.43
609.35,615.66
608.55,616.33
608.55,616.33
608.55,616.33
607.45,616.24
610.29,615.81
608.16,615.13
608.16,615.13
608.16,615.13
608.16,615.13
608.16,615.13
607.12,615.26
606.94,614.27
608.74,614.78
609.46,614.68
608.16,615.45
608.16,615.45
608.16,615.45
606.99,616.03
609.24,615.13
609.64,615.09
609.31,615.35
609.97,615.84
609.97,615.84
609.97,615.84
610.29,615.98
609.94,616.6
612.9,617.21
612.41,618.49
611.52,619.1
611.52,619.1
611.52,619.1
613.42,619.9
612.49,620.1
614.73,621.67
613.35,619.44
611.08,616.92
611.08,616.92
611.08,616.92
611.08,616.92
609.42,617.73
609.3,618.26
613.44,618.81
612.79,618.72
612.79,618.72
612.79,618.72
611.95,618.97
611.97,618.31
613.29,618.02
611.39,617.49
609.82,616.06
609.82,616.06
609.82,616.06
610.79,617.38
612.08,619.5
613.54,619.61
611.16,620.34
613.11,620.02
613.11,620.02
613.11,620.02
614.15,620.0
614.26,619.92
613.79,621.08
614.87,620.04
613.22,620.24
613.22,620.24
613.22,620.24
613.03,621.39
614.7,621.99
614.82,621.72
613.87,620.81
613.32,620.64
613.32,620.64
613.32,620.64
613.47,621.1
614.13,621.04
614.07,621.13
614.8,620.54
614.1,620.21
614.1,620.21
614.1,620.21
614.39,619.9
612.63,618.65
614.07,619.77
614.07,620.3
614.04,621.02
614.04,621.02
614.04,621.02
613.84,621.16
613.89,621.41
616.7,622.1
615.79,621.39
614.23,620.67
614.23,620.67
614.23,620.67
614.9,621.83
615.25,621.92
615.47,621.88
615.82,622.51
614.62,621.94
614.62,621.94
614.62,621.94
615.5,621.97
614.5,622.34
616.31,623.31
618.14,623.6
617.97,623.6
617.97,623.6
617.97,623.6
616.19,622.75
615.01,621.07
615.43,620.24
615.16,621.43
614.67,621.39
614.67,621.39
614.67,621.39
613.56,621.92
617.15,621.43
614.45,620.18
615.07,621.57
615.42,621.69
615.42,621.69
615.42,621.69
615.42,621.69
614.47,622.22
616.66,623.02
617.93,623.17
616.89,622.98
616.89,622.98
616.89,622.98
616.89,622.98
616.78,623.78
617.14,623.53
615.68,623.23
616.39,623.02
616.39,623.02
616.39,623.02
616.79,624.05
618.41,623.84
618.64,624.39
618.01,623.17
615.49,622.37
615.49,622.37
615.49,622.37
615.83,622.17
616.7,622.47
616.73,622.72
616.31,622.4
615.97,622.85
615.97,622.85
615.97,622.85
616.95,623.53
619.55,624.25
619.36,625.14
620.29,625.43
619.7,625.78
619.7,625.78
619.7,625.78
619.83,626.46
619.72,627.04
620.94,627.41
619.1,627.62
619.6,627.12
619.6,627.12
619.6,627.12
620.69,627.53
621.16,627.91
623.32,629.01
623.92,630.41
622.56,628.89
622.56,628.89
622.56,628.89
622.56,628.89
621.04,627.47
621.28,627.09
620.82,627.31
619.94,626.87
619.94,626.87
619.94,626.87
621.68,627.01
619.6,627.44
621.03,628.5
623.65,628.79
622.8,628.67
622.8,628.67
622.8,628.67
622.49,628.96
623.3,629.41
623.24,629.71
623.12,630.28
622.95,629.95
622.95,629.95
622.95,629.95
622.72,629.65
621.08,629.12
623.72,630.13
625.17,630.43
625.26,631.11
625.26,631.11
625.26,631.11
625.0,631.62
623.91,631.67
626.21,631.79
624.74,632.14
625.33,631.9
625.33,631.9
625.33,631.9
624.0,631.96
626.35,632.36
625.82,632.68
627.52,633.75
627.22,634.51
627.22,634.51
627.22,634.51
629.54,635.08
630.99,636.59
633.38,640.1
634.69,641.69
634.69,641.84
634.69,641.84
634.69,641.84
634.26,642.76
635.73,642.62
635.27,643.13
637.0,643.33
637.34,643.51
637.34,643.51
637.34,643.51
635.08,644.05
637.82,644.96
638.56,644.95
639.34,645.13
638.21,645.47
638.21,645.47
638.21,645.47
636.36,643.1
635.07,641.58
635.72,642.26
635.35,641.11
632.71,640.51
632.71,640.51
632.71,640.51
633.37,640.49
631.76,639.19
632.48,638.71
628.59,633.91
626.56,632.2
626.56,632.2
626.56,632.2
626.56,632.2
626.15,632.93
626.64,633.68
627.61,634.32
628.74,636.04
628.74,636.04
628.74,636.04
631.77,638.64
632.86,641.17
636.78,642.65
636.19,642.86
635.94,641.96
635.94,641.96
635.94,641.96
634.7,641.3
636.01,642.49
634.44,642.19
633.84,640.82
634.09,640.95
634.09,640.95
634.09,640.95
634.11,642.06
638.13,645.49
639.72,646.33
638.05,645.47
637.85,643.82
637.85,643.82
637.85,643.82
638.13,644.09
638.94,644.83
638.75,644.91
639.06,645.25
639.06,645.25
639.06,645.25
639.06,645.25
639.54,645.39
638.47,644.53
639.37,644.92
639.87,644.63
637.19,644.03
637.19,644.03
637.19,644.03
635.0,643.44
634.24,640.55
632.91,637.92
631.51,636.97
628.2,636.33
628.2,636.33
628.2,636.33
629.73,636.12
629.37,635.58
629.68,635.67
631.18,637.95
633.17,640.25
633.17,640.25
633.17,640.25
634.67,643.08
636.95,644.79
639.04,645.07
640.7,645.97
638.97,646.2
638.97,646.2
638.97,646.2
640.05,646.9
641.04,648.48
642.15,648.72
642.33,647.98
640.17,647.95
640.17,647.95
640.17,647.95
640.5,647.85
639.48,647.45
641.03,647.15
640.19,646.93
638.63,644.59
638.63,644.59
638.63,644.59
636.03,642.88
636.35,642.9
637.0,642.77
636.74,642.83
636.98,642.8
636.98,642.8
636.98,642.8
637.13,644.01
636.94,644.74
638.1,644.91
637.8,646.5
641.53,647.34
641.53,647.34
641.53,647.34
640.02,647.31
640.12,647.78
641.85,648.04
642.08,649.08
643.93,651.68
643.93,651.68
643.93,651.68
645.3,653.53
648.97,655.61
649.28,656.06
647.6,654.34
643.37,650.89
643.37,650.89
643.37,650.89
639.9,645.76
637.66,644.17
639.31,645.6
642.28,648.93
644.73,651.22
644.73,651.22
644.73,651.22
644.51,653.21
650.24,655.48
650.94,658.09
652.53,659.53
653.57,661.6
653.57,661.6
653.57,661.6
655.13,663.17
657.28,664.6
660.48,667.1
663.06,668.24
660.02,667.86
660.02,667.86
660.02,667.86
654.27,663.12
654.59,661.93
657.36,662.61
654.24,661.64
650.86,657.96
650.86,657.96
650.86,657.96
650.86,657.96
649.17,656.2
647.68,656.54
647.68,656.54
647.68,656.54
647.68,656.54
647.68,656.54
650.3,656.49
650.1,657.99
653.8,660.69
655.1,664.58
658.99,664.96
658.99,664.96
658.99,664.96
659.49,666.3
661.5,666.8
663.06,668.87
661.53,669.34
663.08,670.36
663.08,670.36
663.08,670.36
662.86,670.1
662.46,669.52
662.74,669.02
664.43,670.91
665.11,672.12
665.11,672.12
665.11,672.12
665.55,672.53
664.44,673.58
669.41,675.05
669.51,677.29
667.59,675.28
667.59,675.28
667.59,675.28
667.18,674.15
669.05,674.88
670.23,675.98
672.8,677.39
672.96,679.41
672.96,679.41
672.96,679.41
672.11,680.57
674.87,681.74
676.06,681.81
676.88,682.74
675.89,685.03
675.89,685.03
675.89,685.03
681.62,689.74
684.9,692.9
684.42,693.76
689.61,694.99
683.54,690.89
683.54,690.89
683.54,690.89
683.01,688.09
682.07,688.18
682.45,690.36
685.29,691.19
682.2,689.76
682.2,689.76
682.2,689.76
681.08,688.13
681.1,688.6
681.88,689.41
684.21,692.62
686.78,694.45
686.78,694.45
686.78,694.45
687.98,696.55
688.13,697.64
691.2,698.44
691.76,697.32
689.88,695.55
689.88,695.55
689.88,695.55
685.75,693.59
686.23,692.96
684.76,692.25
685.26,693.69
686.24,693.95
686.24,693.95
686.24,693.95
686.91,694.44
686.81,694.78
687.97,695.26
687.44,694.19
687.11,692.68
687.11,692.68
687.11,692.68
683.76,690.67
681.9,688.98
681.07,687.28
678.14,684.96
675.25,683.75
675.25,683.75
675.25,683.75
674.39,681.82
672.55,678.48
669.41,676.29
671.14,676.83
669.66,675.61
669.66,675.61
669.66,675.61
669.66,675.61
668.83,675.87
668.06,675.36
668.35,675.03
667.61,675.02
667.61,675.02
667.61,675.02
666.72,674.67
666.72,674.67
667.83,674.63
668.34,673.64
666.46,674.68
666.46,674.68
666.46,674.68
668.21,675.34
668.49,675.96
667.76,676.11
668.17,675.95
664.6,670.4
664.6,670.4
664.6,670.4
664.6,670.4
661.05,667.8
657.77,664.74
651.76,659.97
647.81,655.03
647.81,655.03
647.81,655.03
642.1,650.39
639.12,645.39
632.37,639.94
633.09,639.28
636.59,643.7
636.59,643.7
636.59,643.7
640.49,649.14
646.07,653.86
651.67,661.42
656.21,663.03
658.49,665.14
658.49,665.14
658.49,665.14
655.58,664.23
658.24,663.01
651.43,660.21
646.84,654.64
637.6,647.6
637.6,647.6
637.6,647.6
630.38,640.01
631.97,639.48
630.34,637.13
629.34,636.97
627.34,636.0
627.34,636.0
627.34,636.0
627.34,636.0
628.19,636.97
631.19,637.5
631.55,638.94
634.43,640.39
634.43,640.39
634.43,640.39
637.98,641.96
636.31,641.26
628.19,636.39
624.62,632.72
623.48,631.32
623.48,631.32
623.48,631.32
625.74,631.33
629.11,635.43
633.88,640.25
633.88,642.02
633.47,639.35
633.47,639.35
633.47,639.35
626.41,635.19
625.43,631.85
622.37,628.32
616.64,624.72
612.79,621.03
612.79,621.03
612.79,621.03
614.36,619.93
616.01,623.42
618.89,624.86
622.73,628.28
621.23,629.49
621.23,629.49
621.23,629.49
624.45,630.25
619.08,629.11
620.23,626.81
618.35,625.03
613.74,622.34
613.74,622.34
613.74,622.34
615.01,620.31
614.26,622.82
615.4,625.03
622.89,628.75
619.22,628.18
619.22,628.18
619.22,628.18
614.3,622.41
615.5,620.22
610.96,617.58
608.79,614.81
605.87,615.73
605.87,615.73
605.87,615.73
610.3,617.32
609.93,616.57
609.42,616.2
609.2,615.16
605.9,611.78
605.9,611.78
605.9,611.78
600.85,611.77
603.17,612.0
606.62,611.59
603.52,610.53
599.5,606.96
599.5,606.96
599.5,606.96
596.7,602.92
594.32,602.86
596.5,604.7
600.02,607.17
601.14,609.83
601.14,609.83
601.14,609.83
601.14,609.83
596.96,604.15
594.42,601.02
589.01,595.62
587.2,593.92
587.2,593.92
587.2,593.92
587.84,596.07
595.05,602.16
594.53,601.46
587.57,595.36
583.96,593.66
583.96,593.66
583.96,593.66
581.86,591.87
583.42,591.75
583.5,590.4
579.05,588.34
579.55,587.24
579.55,587.24
579.55,587.24
579.21,587.24
582.23,590.16
590.71,596.08
594.17,601.99
594.17,601.99
594.17,601.99
594.17,601.99
589.73,597.68
590.19,596.96
592.85,598.4
591.01,597.72
588.27,595.46
588.27,595.46
588.27,595.46
583.0,592.79
580.4,587.53
578.49,586.13
576.85,583.42
570.64,578.18
570.64,578.18
570.64,578.18
567.08,574.42
568.1,572.14
565.2,572.05
565.0,570.17
562.88,569.49
562.88,569.49
562.88,569.49
560.34,567.8
559.8,567.47
560.74,566.31
556.75,563.87
552.8,559.31
552.8,559.31
552.8,559.31
549.76,557.4
550.81,558.29
556.19,562.84
564.58,570.6
567.55,576.23
567.55,576.23
567.55,576.23
574.12,581.69
577.12,586.15
580.07,586.26
576.51,583.27
571.59,579.95
571.59,579.95
571.59,579.95
568.02,576.2
564.54,571.7
560.53,568.07
558.05,564.84
556.68,563.74
556.68,563.74
556.68,563.74
555.94,562.13
557.94,563.3
559.63,566.93
560.05,565.99
558.05,565.39
558.05,565.39
558.05,565.39
556.4,564.27
555.1,562.73
553.21,562.15
555.78,561.81
551.97,559.42
551.97,559.42
551.97,559.42
550.68,557.21
547.0,554.33
548.59,554.28
544.79,552.56
545.13,552.12
545.13,552.12
545.13,552.12
543.7,550.11
542.74,550.08
542.78,549.62
542.87,549.36
540.32,547.37
540.32,547.37
540.32,547.37
539.23,546.33
538.68,545.01
540.59,545.83
539.39,546.78
542.43,547.41
542.43,547.41
542.43,547.41
541.05,547.52
539.29,546.42
540.22,546.48
540.39,545.95
537.94,545.4
537.94,545.4
537.94,545.4
539.11,545.1
536.1,543.31
537.03,544.0
537.03,544.0
537.03,544.0
537.03,544.0
537.03,544.0
537.03,544.0
534.44,541.23
534.61,541.45
535.52,540.81
533.47,540.55
533.47,540.55
533.47,540.55
533.06,539.69
532.76,538.53
531.87,537.51
532.45,537.84
530.05,537.3
530.05,537.3
530.05,537.3
529.6,536.64
531.92,537.98
535.29,542.76
540.38,547.27
543.06,550.52
543.06,550.52
543.06,550.52
543.06,550.52
543.32,549.34
543.58,548.68
541.57,548.58
539.81,546.82
539.81,546.82
539.81,546.82
537.2,544.55
535.17,541.78
536.47,541.6
534.85,541.47
534.41,541.28
534.41,541.28
534.41,541.28
533.63,540.93
534.35,539.93
535.04,541.56
536.41,542.01
534.03,542.0
534.03,542.0
534.03,542.0
537.47,543.57
537.22,543.21
537.92,543.12
538.54,545.04
541.41,546.88
541.41,546.88
541.41,546.88
540.56,547.45
540.35,546.7
539.05,546.19
539.74,545.79
537.33,545.84
537.33,545.84
537.33,545.84
536.71,544.28
536.84,543.13
537.21,544.4
540.4,546.19
540.64,547.44
540.64,547.44
540.64,547.44
541.2,548.23
542.11,547.74
540.44,546.65
539.19,545.7
537.98,545.78
537.98,545.78
537.98,545.78
537.61,545.41
539.61,545.62
541.33,546.26
541.89,546.86
541.96,547.24
541.96,547.24
541.96,547.24
541.16,547.77
542.36,549.24
542.9,549.57
543.13,549.48
541.86,549.5
541.86,549.5
541.86,549.5
541.38,549.25
541.17,548.44
542.22,549.43
547.31,553.52
548.2,555.47
548.2,555.47
548.2,555.47
547.39,556.9
547.48,552.4
543.79,549.88
541.9,547.53
537.97,545.11
537.97,545.11
537.97,545.11
535.72,542.13
536.0,542.22
536.23,541.86
536.86,541.94
534.98,542.45
534.98,542.45
534.98,542.45
534.98,542.45
536.05,542.75
538.67,545.65
540.33,548.54
540.94,548.81
540.94,548.81
540.94,548.81
540.52,549.0
542.86,547.1
542.86,547.1
540.92,545.98
538.86,544.82
538.86,544.82
538.86,544.82
538.62,544.74
534.76,542.35
534.77,540.84
533.13,540.01
534.2,540.63
534.2,540.63
534.2,540.63
534.2,540.63
532.47,540.85
532.45,537.41
531.39,538.4
533.8,539.97
533.8,539.97
533.8,539.97
535.62,542.31
536.22,543.63
539.9,544.61
539.55,544.99
538.38,544.49
538.38,544.49
538.38,544.49
537.53,544.01
535.97,541.94
533.9,540.49
532.97,539.75
534.16,539.77
534.16,539.77
534.16,539.77
532.04,541.46
533.59,539.96
533.8,540.28
533.76,540.63
535.5,542.11
535.5,542.11
535.5,542.11
534.81,541.68
532.79,538.52
531.17,535.56
527.76,534.71
527.76,534.71
527.76,534.71
527.76,534.71
528.7,535.34
530.36,536.55
533.27,539.73
536.53,541.85
538.05,543.6
538.05,543.6
538.05,543.6
535.29,540.72
532.11,536.63
530.84,535.62
531.62,538.69
534.47,542.35
534.47,542.35
534.47,542.35
533.49,540.31
530.99,537.49
532.55,538.91
534.28,539.37
534.6,540.57
534.6,540.57
534.6,540.57
533.61,540.06
532.41,538.76
530.09,536.6
528.02,534.52
527.19,534.39
527.19,534.39
527.19,534.39
527.8,535.02
527.88,534.65
531.0,536.28
530.71,536.83
532.03,537.14
532.03,537.14
532.03,537.14
529.19,535.89
527.84,536.35
531.56,535.8
530.7,536.4
530.58,535.84
530.58,535.84
530.58,535.84
530.13,536.88
531.72,536.25
530.49,536.77
532.13,538.07
531.59,539.25
531.59,539.25
531.59,539.25
530.88,537.37
529.45,537.12
530.1,536.38
530.32,536.64
529.38,535.81
529.38,535.81
529.38,535.81
528.58,534.93
528.54,534.61
529.78,535.16
531.02,536.27
531.11,535.82
531.11,535.82
531.11,535.82
529.0,534.97
528.22,534.93
527.78,534.7
529.98,535.02
529.57,533.88
529.57,533.88
529.57,533.88
526.5,534.53
528.37,533.34
528.36,534.1
530.32,537.44
530.32,537.44
530.32,537.44
530.32,537.44
528.22,535.86
525.71,533.23
528.07,532.94
526.83,532.24
526.96,533.11
526.96,533.11
526.96,533.11
526.24,531.63
523.91,531.41
525.0,530.4
522.31,529.03
521.38,528.33
521.38,528.33
521.38,528.33
521.11,527.95
520.83,526.73
521.02,527.01
520.08,525.8
519.74,526.18
519.74,526.18
519.74,526.18
519.74,526.18
519.03,524.85
518.13,524.88
519.21,526.88
519.21,526.88
519.21,526.88
519.21,526.88
519.21,526.88
518.92,525.68
518.01,524.65
516.88,523.83
516.09,524.73
516.09,524.73
516.09,524.73
519.96,525.27
520.35,524.94
518.06,524.97
516.97,523.15
516.07,523.3
516.07,523.3
516.07,523.3
515.6,521.13
512.54,519.39
514.07,520.16
514.51,519.23
513.55,519.36
513.55,519.36
513.55,519.36
511.81,518.32
512.68,517.72
511.15,517.5
511.01,517.07
512.09,516.86
512.09,516.86
512.09,516.86
510.56,517.68
513.02,519.79
514.33,520.78
512.57,520.2
514.32,520.89
514.32,520.89
514.32,520.89
514.1,521.79
514.61,521.74
516.13,520.82
514.52,521.14
515.17,521.38
515.17,521.38
515.17,521.38
514.59,520.68
514.8,520.45
514.85,520.81
513.47,519.51
511.1,518.28
511.1,518.28
511.1,518.28
511.41,517.41
510.73,516.82
511.78,517.73
512.61,517.48
511.27,517.96
511.27,517.96
511.27,517.96
513.24,517.93
512.05,517.14
509.87,516.34
509.84,517.49
509.75,518.15
509.75,518.15
509.75,518.15
509.76,515.95
509.71,515.07
508.65,513.76
507.33,512.99
506.33,512.51
506.33,512.51
506.33,512.51
504.92,511.45
504.1,510.75
503.92,509.98
503.53,509.43
501.37,507.89
501.37,507.89
501.37,507.89
499.72,505.8
500.67,505.74
499.86,505.84
500.92,505.97
499.42,505.68
499.42,505.68
499.42,505.68
500.89,505.36
499.32,505.99
499.39,506.6
499.39,506.6
499.39,506.6
499.39,506.6
499.39,506.6
497.74,505.73
497.7,504.75
499.76,505.99
500.28,506.51
498.51,507.03
498.51,507.03
498.51,507.03
499.47,505.46
499.75,504.42
497.23,504.11
498.23,504.34
497.76,504.3
497.76,504.3
497.76,504.3
497.76,504.3
497.97,503.52
497.92,504.11
499.09,504.07
497.44,503.7
497.44,503.7
497.44,503.7
498.77,502.86
498.48,504.43
499.6,505.01
499.75,504.88
498.75,505.18
498.75,505.18
498.75,505.18
500.86,507.71
503.11,510.49
503.11,510.49
504.8,511.4
503.94,511.51
503.94,511.51
503.94,511.51
504.53,512.28
506.22,512.64
506.91,513.78
508.04,513.95
508.13,514.66
508.13,514.66
508.13,514.66
508.32,514.3
505.91,512.7
505.84,511.92
505.52,511.39
505.39,512.59
505.39,512.59
505.39,512.59
507.6,513.21
510.56,514.73
509.42,516.36
512.37,518.25
514.76,520.3
514.76,520.3
514.76,520.3
515.37,522.78
521.5,525.05
520.35,527.11
522.66,528.55
523.86,532.0
523.86,532.0
523.86,532.0
526.48,534.55
526.48,532.62
525.5,531.96
527.52,532.61
526.98,534.84
526.98,534.84
526.98,534.84
528.36,535.4
522.92,530.09
521.73,527.98
520.47,527.0
517.99,526.12
517.99,526.12
517.99,526.12
518.25,522.25
515.23,521.65
514.75,521.86
518.39,523.65
520.31,526.72
520.31,526.72
520.31,526.72
522.54,527.62
520.56,525.04
519.19,526.85
525.09,528.8
523.42,530.41
523.42,530.41
523.42,530.41
520.8,529.51
523.47,529.43
523.9,529.09
525.46,531.39
528.02,534.95
528.02,534.95
528.02,534.95
527.21,534.29
526.12,529.11
521.82,527.52
519.45,525.93
518.62,527.06
518.62,527.06
518.62,527.06
520.87,526.06
519.65,525.84
520.23,525.82
522.54,527.79
525.53,531.35
525.53,531.35
525.53,531.35
525.6,531.05
523.4,529.68
522.41,527.85
522.41,527.85
523.18,527.73
523.18,527.73
523.18,527.73
522.02,527.18
521.33,527.61
519.64,525.72
520.64,526.18
520.64,526.18
520.64,526.18
520.64,526.18
519.9,526.38
518.21,526.14
523.55,529.11
526.22,531.96
525.72,531.94
525.72,531.94
525.72,531.94
523.71,529.87
519.76,525.94
516.62,523.09
516.62,523.09
515.6,521.48
515.6,521.48
515.6,521.48
515.08,521.47
516.97,523.65
520.41,524.97
520.91,524.72
521.56,527.09
521.56,527.09
521.56,527.09
